"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"sp:Uniformly_Sampled_Energy:2       sp:axis_name:1                     ","Attribute","axis_name","n/a","sp"," The axis_name attribute contains a string that matches the axis_name attribute in the associated array-type spectrum object; or the special values ""Field"" and ""Row"" for tabular and tabulated spectra. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Energy:2       sp:sampling_interval_energy:1      ","Attribute","sampling_interval_energy","n/a","sp"," The sampling_interval_energy attribute provides the spacing of points, in energy units, at which data are sampled and at which a value for an instrument or data parameter is available. This sampling interval can be either the original (raw) sampling or the result of some resampling process. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Energy","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Energy:2       sp:sampling_scale:1                ","Attribute","sampling_scale","n/a","sp"," The sampling_scale attribute indicates the type of scale that applies to the sample interval increments. It must have a value of either Linear or Logarithmic. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Energy:2       sp:sampling_scale:2                 Value:Linear","Value","Linear","","","The sampling intervals are linear with respect to the physical values they represent."
"sp:Uniformly_Sampled_Energy:2       sp:sampling_scale:2                 Value:Logarithmic","Value","Logarithmic","","","The sampling values are logarithms of the physical values they represent."
"sp:Uniformly_Sampled_Energy:2       sp:sampling_base:1                 ","Attribute","sampling_base","n/a","sp"," The sampling_base attribute indicates the numeric base of the associated logarithmic sampling interval. ","sbn","ASCII_Real","0","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Energy:2       sp:bin_width_energy:1              ","Attribute","bin_width_energy","n/a","sp"," The bin_width_energy attribute provides the width of a bin along a spectral axis in a spectral object, in energy units. The method used to calculate the width must be specified using the bin_profile_description attribute. This attribute can be set to 'nil' if bin widths are unknown. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Energy","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Energy:2       sp:first_center_energy:1           ","Attribute","first_center_energy","n/a","sp"," The first_center_energy attribute provides the value at the center of the first bin along the spectral axis of a spectral data object in energy units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Energy","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Energy:2       sp:last_center_energy:1            ","Attribute","last_center_energy","n/a","sp"," The last_center_energy attribute provides the value at the center of the last bin along the spectral axis of a spectral data object in energy units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Energy","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Energy:2       sp:comment:1                       ","Attribute","comment","n/a","sp"," The comment attribute is an unlimited length, format-preserved, UTF-8 text field for comments relevant to the context in which it appears. ","sbn","UTF8_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"sp:Uniformly_Sampled_Frequency:1   ","Class","Uniformly_Sampled_Frequency","1.0.0.0","sp"," The Uniformly_Sampled_Frequency class provides attributes describing the spectral characteristics of a named axis of an Array object or the rows or fields of a Table object, in cases where the spectral sampling interval is regular and the sampling parameters are in frequency units. ","sbn","","","","","","","","","","",""
"sp:Uniformly_Sampled_Frequency:2    sp:axis_name:1                     ","Attribute","axis_name","n/a","sp"," The axis_name attribute contains a string that matches the axis_name attribute in the associated array-type spectrum object; or the special values ""Field"" and ""Row"" for tabular and tabulated spectra. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Frequency:2    sp:sampling_interval_frequency:1   ","Attribute","sampling_interval_frequency","n/a","sp"," The sampling_interval_frequency attribute provides the spacing of points, in frequency units, at which data are sampled and at which a value for an instrument or data parameter is available. This sampling interval can be either the original (raw) sampling or the result of some resampling process. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Frequency","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Frequency:2    sp:sampling_scale:1                ","Attribute","sampling_scale","n/a","sp"," The sampling_scale attribute indicates the type of scale that applies to the sample interval increments. It must have a value of either Linear or Logarithmic. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Frequency:2    sp:sampling_scale:2                 Value:Linear","Value","Linear","","","The sampling intervals are linear with respect to the physical values they represent."
"sp:Uniformly_Sampled_Frequency:2    sp:sampling_scale:2                 Value:Logarithmic","Value","Logarithmic","","","The sampling values are logarithms of the physical values they represent."
"sp:Uniformly_Sampled_Frequency:2    sp:sampling_base:1                 ","Attribute","sampling_base","n/a","sp"," The sampling_base attribute indicates the numeric base of the associated logarithmic sampling interval. ","sbn","ASCII_Real","0","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Frequency:2    sp:bin_width_frequency:1           ","Attribute","bin_width_frequency","n/a","sp"," The bin_width_frequency attribute provides the width of a bin along a spectral axis in a spectral object, in frequency units. The method used to calculate the width must be specified using the bin_profile_description attribute. This attribute can be set to 'nil' if bin widths are unknown. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Frequency","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Frequency:2    sp:first_center_frequency:1        ","Attribute","first_center_frequency","n/a","sp"," The first_center_frequency attribute provides the value at the center of the first bin along the spectral axis of a spectral data object in frequency units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Frequency","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Frequency:2    sp:last_center_frequency:1         ","Attribute","last_center_frequency","n/a","sp"," The last_center_frequency attribute provides the value at the center of the last bin along the spectral axis of a spectral data object in frequency units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Frequency","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Frequency:2    sp:comment:1                       ","Attribute","comment","n/a","sp"," The comment attribute is an unlimited length, format-preserved, UTF-8 text field for comments relevant to the context in which it appears. ","sbn","UTF8_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"sp:Uniformly_Sampled_Wavelength:1  ","Class","Uniformly_Sampled_Wavelength","1.0.0.0","sp"," The Uniformly_Sampled_Wavelength class provides attributes describing the spectral characteristics of a named axis of an Array object or the rows or fields of a Table object, in cases where the spectral sampling interval is regular and the sampling parameters are in wavelength units. ","sbn","","","","","","","","","","",""
"sp:Uniformly_Sampled_Wavelength:2   sp:axis_name:1                     ","Attribute","axis_name","n/a","sp"," The axis_name attribute contains a string that matches the axis_name attribute in the associated array-type spectrum object; or the special values ""Field"" and ""Row"" for tabular and tabulated spectra. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Wavelength:2   sp:sampling_interval_wavelength:1  ","Attribute","sampling_interval_wavelength","n/a","sp"," The sampling_interval_wavelength attribute provides the spacing of points, in wavelength units, at which data are sampled and at which a value for an instrument or data parameter is available. This sampling interval can be either the original (raw) sampling or the result of some resampling process. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavelength:2   sp:sampling_scale:1                ","Attribute","sampling_scale","n/a","sp"," The sampling_scale attribute indicates the type of scale that applies to the sample interval increments. It must have a value of either Linear or Logarithmic. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Wavelength:2   sp:sampling_scale:2                 Value:Linear","Value","Linear","","","The sampling intervals are linear with respect to the physical values they represent."
"sp:Uniformly_Sampled_Wavelength:2   sp:sampling_scale:2                 Value:Logarithmic","Value","Logarithmic","","","The sampling values are logarithms of the physical values they represent."
"sp:Uniformly_Sampled_Wavelength:2   sp:sampling_base:1                 ","Attribute","sampling_base","n/a","sp"," The sampling_base attribute indicates the numeric base of the associated logarithmic sampling interval. ","sbn","ASCII_Real","0","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavelength:2   sp:bin_width_wavelength:1          ","Attribute","bin_width_wavelength","n/a","sp"," The bin_width_wavelength attribute provides the width of a bin along a spectral axis in a spectral object, in wavelength units. The method used to calculate the width must be specified using the bin_profile_description attribute. This attribute can be set to 'nil' if bin widths are unknown. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavelength:2   sp:first_center_wavelength:1       ","Attribute","first_center_wavelength","n/a","sp"," The first_center_wavelength attribute provides the value at the center of the first bin along the spectral axis of a spectral data object in wavelength units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavelength:2   sp:last_center_wavelength:1        ","Attribute","last_center_wavelength","n/a","sp"," The last_center_wavelength attribute provides the value at the center of the last bin along the spectral axis of a spectral data object in wavelength units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavelength:2   sp:comment:1                       ","Attribute","comment","n/a","sp"," The comment attribute is an unlimited length, format-preserved, UTF-8 text field for comments relevant to the context in which it appears. ","sbn","UTF8_Text_Preserved","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"sp:Uniformly_Sampled_Wavenumber:1  ","Class","Uniformly_Sampled_Wavenumber","1.0.0.0","sp"," The Uniformly_Sampled_Wavenumber class provides attributes describing the spectral characteristics of a named axis of an Array object or the rows or fields of a Table object, in cases where the spectral sampling interval is regular and the sampling parameters are in wavenumber units. ","sbn","","","","","","","","","","",""
"sp:Uniformly_Sampled_Wavenumber:2   sp:axis_name:1                     ","Attribute","axis_name","n/a","sp"," The axis_name attribute contains a string that matches the axis_name attribute in the associated array-type spectrum object; or the special values ""Field"" and ""Row"" for tabular and tabulated spectra. ","sbn","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Wavenumber:2   sp:sampling_interval_wavenumber:1  ","Attribute","sampling_interval_wavenumber","n/a","sp"," The sampling_interval_wavelength attribute provides the spacing of points, in wavenumber units, at which data are sampled and at which a value for an instrument or data parameter is available. This sampling interval can be either the original (raw) sampling or the result of some resampling process. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Wavenumber","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavenumber:2   sp:sampling_scale:1                ","Attribute","sampling_scale","n/a","sp"," The sampling_scale attribute indicates the type of scale that applies to the sample interval increments. It must have a value of either Linear or Logarithmic. ","sbn","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"sp:Uniformly_Sampled_Wavenumber:2   sp:sampling_scale:2                 Value:Linear","Value","Linear","","","The sampling intervals are linear with respect to the physical values they represent."
"sp:Uniformly_Sampled_Wavenumber:2   sp:sampling_scale:2                 Value:Logarithmic","Value","Logarithmic","","","The sampling values are logarithms of the physical values they represent."
"sp:Uniformly_Sampled_Wavenumber:2   sp:sampling_base:1                 ","Attribute","sampling_base","n/a","sp"," The sampling_base attribute indicates the numeric base of the associated logarithmic sampling interval. ","sbn","ASCII_Real","0","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavenumber:2   sp:bin_width_wavenumber:1          ","Attribute","bin_width_wavenumber","n/a","sp"," The bin_width_wavenumber attribute provides the width of a bin along a spectral axis in a spectral object, in wavenumber units. The method used to calculate the width must be specified using the bin_profile_description attribute. This attribute can be set to 'nil' if bin widths are unknown. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Wavenumber","none","TBD_classConcept","REAL"
"sp:Uniformly_Sampled_Wavenumber:2   sp:first_center_wavenumber:1       ","Attribute","first_center_wavenumber","n/a","sp"," The first_center_wavenumber attribute provides the value at the center of the first bin along the spectral axis of a spectral data object in wavenumber units. ","sbn","ASCII_Real","1","1","5.0e-324","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Wavenumber","none","TBD_classConcept","REAL"
